subj	domain	jpd	trial	pMax	pMaxLL	mMax	xText	xType	xA	xCond	EIG	y	yRaw	alternate	repeat
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	5	0.2423050064128553	-1.4175579893307892	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	6	0.32630181733349695	-1.1199325058810659	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":false}		0.6000000000000001	0.6226415094339623	false	false
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	7	0.44933423753343005	-0.7999882638652638	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.999999	0.9705882352941176	false	false
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	8	0.6424809049061198	-0.44241818264488497	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.999999		false	true
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	9	0.8270084155755962	-0.18994040798168885	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	10	0.8926503672262631	-0.113560300834394	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.999999		false	true
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	11	0.9535372238989652	-0.04757681548084726	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	12	0.9724739134710537	-0.027912028043600063	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.999999		false	true
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	13	0.9879680960929648	-0.01210487315952966	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	14	0.9929832450345251	-0.007041488156330459	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.999999		false	true
s29	lightbulb	[[[false,false,false],0.24778761061946902],[[false,false,true],0.0058997050147492625],[[false,true,false],0.0058997050147492625],[[false,true,true],0.0029498525073746312],[[true,false,false],0.11799410029498525],[[true,false,true],0.19469026548672566],[[true,true,false],0.1710914454277286],[[true,true,true],0.2536873156342183]]	15	0.9968070875159173	-0.0031980207054488194	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.5	0.4941176470588235	false	false
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	2	0.07745664476966048	-2.5580369214848493	[{"bright":[],"hot":["on"],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.6000000000000001	0.5753424657534246	false	false
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	3	0.11492753363115842	-2.1634534915797676	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.7000000000000001	0.6511627906976745	false	false
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	4	0.1462337329138336	-1.9225490269960566	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.30000000000000004	0.3333333333333333	false	false
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	5	0.24167963949427185	-1.4201422335703748	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.9	0.8514851485148514	false	false
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	6	0.2112453025839072	-1.5547352492812805	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.30000000000000004	0.32608695652173914	false	false
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	7	0.23329520807264498	-1.4554506399314704	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}		0.7000000000000001	0.7356321839080461	false	false
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	8	0.33823114730796816	-1.0840257494550767	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.9		false	true
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	9	0.4448981253712305	-0.8099099547748138	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.7000000000000001		false	true
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	10	0.3346665131973821	-1.094620725972237	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}		0.7000000000000001		false	true
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	11	0.4548130315045583	-0.7878688642520527	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.7000000000000001		false	true
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	12	0.3381569559363143	-1.0842451246084703	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.9		false	true
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	13	0.4428512138523211	-0.8145214257292377	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.7000000000000001		false	true
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	14	0.3262164969258947	-1.1201940170332403	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true}		0.7000000000000001		false	true
s29	tomatoplant	[[[false,false,false],0.2109375],[[false,false,true],0.078125],[[false,true,false],0.08072916666666667],[[false,true,true],0.0390625],[[true,false,false],0.11197916666666667],[[true,false,true],0.14583333333333334],[[true,true,false],0.109375],[[true,true,true],0.22395833333333334]]	15	0.44628678079498046	-0.8067935273352544	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.7000000000000001		false	true
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.6000000000000001	0.5984848484848484	false	false
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	2	0.0772428624924369	-2.5608007623928666	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.30000000000000004	0.3125	false	false
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	3	0.12427348524518306	-2.085270615808872	[{"bright":["on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999	0.9753086419753086	false	false
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	4	0.17712546583289263	-1.73089695100782	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.7000000000000001	0.7142857142857143	false	false
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	5	0.23708875461618062	-1.4393207159002572	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":false}		0.6000000000000001	0.5859375	false	false
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	6	0.34115928643359994	-1.0754057951221132	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	7	0.4522248484333652	-0.7935757705520705	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.7000000000000001		false	true
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	8	0.5435797958374972	-0.6095787647293934	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.5	0.5380116959064327	false	false
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	9	0.7099276120250403	-0.34259226903883894	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":true}		0.6000000000000001	0.5508982035928144	false	false
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	10	0.8127066839825999	-0.2073850168411468	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.9	0.9484536082474226	false	false
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	11	0.8930388430475775	-0.11312520179788989	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	12	0.9245218877736839	-0.07847855317973987	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.7000000000000001		false	true
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	13	0.9452884996243482	-0.056265107472313544	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.999999		false	true
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	14	0.9545531703519485	-0.04651193244171111	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.5		false	true
s30	lightbulb	[[[false,false,false],0.22871046228710462],[[false,false,true],0.0267639902676399],[[false,true,false],0.004866180048661801],[[false,true,true],0.012165450121654502],[[true,false,false],0.12895377128953772],[[true,false,true],0.18248175182481752],[[true,true,false],0.1922141119221411],[[true,true,true],0.22384428223844283]]	15	0.9735593843282555	-0.02679645517955716	[{"bright":["hot"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are on. What proportion are hot? in [0, 1]	conditional	hot	{"on":true}		0.5	0.5300546448087432	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	1	0.05263157894736844	-2.9444389791664403	[{"bright":["on"],"hot":[],"on":["hot"]}]	Imagine 100 lightbulbs that are bright and not on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":false}		0.7000000000000001	0.660377358490566	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	2	0.06883166906449784	-2.6760913337811987	[{"bright":["hot","on"],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":false,"on":true}		0.5	0.4649122807017544	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	3	0.10469882233980166	-2.2566674091173127	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and not on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":false}		0.5	0.5303030303030303	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	4	0.15942784792157097	-1.8361638232328383	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":false,"on":true}		0.5	0.5	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	5	0.24223689240174023	-1.417839137407892	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and not hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":false}		0.6000000000000001	0.6288659793814433	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	6	0.33728349550315195	-1.0868314693208583	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are not bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":false,"hot":true}		0.5	0.46086956521739125	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	7	0.46515468746894295	-0.7653852674907242	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":true}		0.6000000000000001	0.6114649681528662	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	8	0.6334717447933776	-0.4565398819624696	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.6000000000000001	0.6442953020134228	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	9	0.7693875440137664	-0.2621604780154643	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.6000000000000001	0.5783132530120482	false	false
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	10	0.8644839256560972	-0.1456225678360576	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and on. What proportion are hot? in [0, 1]	conditional	hot	{"bright":true,"on":true}		0.6000000000000001		false	true
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	11	0.9175055089736913	-0.08609669474043892	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are bright and hot. What proportion are on? in [0, 1]	conditional	on	{"bright":true,"hot":true}		0.6000000000000001		false	true
s30	tomatoplant	[[[false,false,false],0.17790262172284643],[[false,false,true],0.11423220973782772],[[false,true,false],0.11610486891385768],[[false,true,true],0.09925093632958802],[[true,false,false],0.06741573033707865],[[true,false,true],0.11423220973782772],[[true,true,false],0.13108614232209737],[[true,true,true],0.1797752808988764]]	12	0.945479832791318	-0.05606272078713105	[{"bright":[],"hot":[],"on":[]}]	Imagine 100 lightbulbs that are hot and on. What proportion are bright? in [0, 1]	conditional	bright	{"hot":true,"on":true}		0.6000000000000001		false	true
