amt_id	amt_trial	amt_time	rt	map	domain	repeat	mapScore	xType	xEIG	xA	xCond	xText	phase	y	AIG	alternate	heldout	prior_val	prior_score
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"hot\\\",\\\"on\\\"],\\\"hot\\\":[],\\\"on\\\":[]}]\"}"	0.06138415318026167
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[\\\"bright\\\"],\\\"on\\\":[\\\"bright\\\"]}]\"}"	0.04097692380034324
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[\\\"bright\\\"],\\\"on\\\":[\\\"hot\\\"]}]\"}"	0.03529522146023115
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[],\\\"on\\\":[\\\"bright\\\",\\\"hot\\\"]}]\"}"	0.03617793393798499
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[\\\"bright\\\",\\\"on\\\"],\\\"on\\\":[]}]\"}"	0.034482574144608674
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[],\\\"on\\\":[]}]\"}"	0.03475691413117508
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[\\\"on\\\"],\\\"on\\\":[\\\"bright\\\"]}]\"}"	0.04043166343790452
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"4"	"1470619778370"	7142	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-2.4984193427563963	"conditional"	0.23875186267062162	"bright"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are bright? in [0, 1]"	"TEST"	0.999999	0.19549329287744766	true	false	"{\"name\":\"[{\\\"bright\\\":[],\\\"hot\\\":[],\\\"on\\\":[\\\"bright\\\"]}]\"}"	0.04097692380034335
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"5"	"1470619785533"	4228	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-1.9070151464314968	"conditional"	0.21578490837529676	"on"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]"	"TEST"	0.999999	0.1996043656361952	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"hot\\\"],\\\"hot\\\":[],\\\"on\\\":[\\\"hot\\\"]}]\"}"	0.1106869512147247
"A1RMW7MCMPZW59:3TE3O8573145XV2D7X192BEFH8G2RF"	"5"	"1470619785533"	4228	"[{\"bright\":[\"hot\"],\"hot\":[\"on\"],\"on\":[]}]"	"lightbulbs"	false	-1.9070151464314968	"conditional"	0.21578490837529676	"on"	"{\"hot\":true}"	"Imagine 100 lightbulbs that are hot. What proportion are on? in [0, 1]"	"TEST"	0.999999	0.1996043656361952	true	false	"{\"name\":\"[{\\\"bright\\\":[\\\"hot\\\"],\\\"hot\\\":[],\\\"on\\\":[]}]\"}"	0.09409215074222896
